SIP,DIP,Prot,SPort,DPort,SBytes,SBytes_av,DBytes,DBytes_av,SBytes_std,DBytes_std,SBytes_max,DBytes_max,Start,Curr,Inter_av,Inter_std,Inter_max,NIdle,tIdle,tIdle_av,tIdle_std,NSPack,NDPack,SYN1,SYN2,FIN_init,FIN1,FIN2,T_Ind,T_Counter,T_Packets_max,T_Bytes_max,T_Dur_max,B_Counter,B_Packets,B_Packets_max,B_Bytes,B_Bytes_max,B_Dur,B_Dur_max,B_Ind,B_IndP,1B_Packets,1B_Bytes,1B_Dur,1B_Ind,Perc_B
131.243.61.108,131.243.140.86,TCP,1110,524,17608,133.3939393939394,2480,10.643776824034335,121005.08723599633,126.2293282248706,1460,24,354.471995,245.04537300000004,0.67135718630137,68.94880686341665,155.13621999999998,7,237.08384999999976,33.8691214285714,25316.280700649782,132,233,False,False,0,False,False,True,2,199,7064,189.04720199999997,2,19,10,12984,12324,0.01074099999993905,0.009616999999934706,1.5,1.5263157894736843,9,12324,0.0011240000000043437,1,0.052054794520547946
131.243.141.183,218.209.133.90,TCP,3080,80,1510,151.0,4465,496.1111111111111,34218.0,311817.20987654326,387,1460,354.083494,30.51155700000004,1.6058714210526337,44.42947322235854,29.88255300000003,1,29.88255300000003,29.88255300000003,0,10,9,True,True,2,True,False,True,1,18,8412,30.110240000000033,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.183,218.209.133.90,TCP,3079,80,1931,193.1,4654,517.1111111111111,37291.28999999999,224345.20987654326,390,1128,354.082752,30.512307999999962,1.605910947368419,44.39681765429211,29.87205799999998,1,29.87205799999998,29.87205799999998,0,10,9,True,True,2,True,False,True,1,18,10871,30.09979999999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.183,218.209.133.40,TCP,3078,80,3146,174.77777777777777,21585,981.1363636363636,48014.72839506173,359238.48140495864,457,1460,354.013542,45.58101300000004,1.139525325000001,43.242517519946986,42.11810600000001,1,42.11810600000001,42.11810600000001,0,18,22,True,True,2,True,False,True,3,22,15561,42.796335,2,8,4,10220,5840,0.0026199999999789725,0.0018689999999992324,2.0,2.0,4,4380,0.0018689999999992324,2,0.2
131.243.141.183,218.209.133.40,TCP,3077,80,2262,102.81818181818181,28794,992.8965517241379,35969.51239669422,342161.40309155756,459,1460,353.927839,45.66671100000002,0.8954257058823534,34.29820857283036,42.21841499999999,1,42.21841499999999,42.21841499999999,0,22,29,True,True,2,True,False,True,4,11,6605,42.685659999999984,4,27,10,25397,12359,0.09468899999995983,0.06907799999999042,1.75,1.7407407407407407,4,4380,0.06907799999999042,2,0.5294117647058824
131.243.61.108,131.243.141.187,TCP,1081,524,1544,48.25,780,26.896551724137932,344.9375,840.2996432818072,57,99,353.767798,222.916715,3.6543723770491807,302.88934155189503,116.81616499999996,3,222.30558499999995,74.10186166666665,19290.78631479039,32,29,False,False,0,False,False,True,1,61,4319,222.916715,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.58,128.3.164.194,TCP,1117,993,463,38.583333333333336,11538,824.1428571428571,2703.9097222222217,341817.693877551,182,1380,353.673119,124.30551300000002,4.78098126923077,519.3592971906434,118.62805499999996,2,123.62164099999995,61.81082049999998,14097.551334222411,12,14,False,False,0,False,False,True,2,14,5203,119.29681099999999,1,7,7,8501,8501,0.0006240000000161672,0.0006240000000161672,2.0,2.0,7,8501,0.0006240000000161672,2,0.2692307692307692
131.243.141.187,131.243.203.109,TCP,524,1124,1,1.0,0,0.0,0.0,0.0,1,0,353.245504,0.0004870000000209984,0.0002435000000104992,5.9292250005113114e-08,0.0004870000000209984,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0004870000000209984,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.244,128.3.164.15,TCP,1118,993,129,32.25,213,71.0,393.1875,518.0,50,90,353.165808,0.23984799999999495,0.03426399999999928,0.001938259082857748,0.12581099999999878,0,0,0,0,4,3,False,False,0,False,False,True,1,7,620,0.23984799999999495,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,131.243.127.110,TCP,524,1041,1,1.0,0,0.0,0.0,0.0,1,0,352.421132,0.00037300000002460365,0.00018650000001230183,3.478225000458858e-08,0.00037300000002460365,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00037300000002460365,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.177,207.245.43.115,TCP,1632,80,1128,161.14285714285714,212,53.0,64917.551020408166,2809.0,564,106,352.315445,109.71610499999997,9.974191363636361,453.20018193208364,62.97892300000001,2,108.94707299999999,54.473536499999994,6079.415556662429,7,4,True,True,0,False,False,True,1,10,1446,46.73718199999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.86,131.243.127.110,TCP,524,1057,1,1.0,0,0.0,0.0,0.0,1,0,352.245862,0.00036199999999553256,0.00018099999999776628,3.276099999919139e-08,0.00036199999999553256,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00036199999999553256,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,131.243.86.228,TCP,524,1057,1,1.0,0,0.0,0.0,0.0,1,0,351.926807,0.0006119999999896208,0.0003059999999948104,9.363599999682398e-08,0.0006119999999896208,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0006119999999896208,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,208.166.54.108,TCP,1988,80,736,105.14285714285714,5575,929.1666666666666,66330.12244897959,361828.47222222236,736,1460,351.70594,0.14741099999997687,0.011339307692305912,0.0003844924720598676,0.04795900000004849,0,0,0,0,7,6,True,True,2,True,False,True,1,11,7956,0.14653600000002598,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1987,80,914,182.8,1999,499.75,50133.76,304696.1875,462,1331,351.473332,0.24925700000000006,0.02769522222222223,0.0014027973161728241,0.08168799999998555,0,0,0,0,5,4,True,True,0,False,False,True,1,9,4706,0.24925700000000006,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,118.176.235.30,TCP,1986,80,1351,51.96153846153846,53147,1265.404761904762,33516.9600591716,213790.57426303835,796,1460,351.457342,10.445517999999993,0.1536105588235293,0.7354239211865082,5.8724129999999946,2,9.994403999999975,4.997201999999987,16.990809804080836,26,42,True,True,2,True,False,True,5,18,15368,0.39074399999998377,5,26,6,30821,8760,0.009368000000108623,0.0056230000000141445,1.8,1.8461538461538463,4,4858,0.0006240000000161672,2,0.38235294117647056
131.243.140.73,207.245.43.137,TCP,1985,80,442,88.4,858,214.5,31258.24,47750.75,442,488,351.336165,60.565267000000006,6.729474111111112,357.85982109629913,60.235085000000026,1,60.235085000000026,60.235085000000026,3628.2654649572282,5,4,True,True,0,False,False,True,1,8,1300,0.3301819999999793,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1984,80,1841,204.55555555555554,2947,421.0,52308.469135802465,152244.28571428574,463,880,351.319183,15.583635000000015,0.973977187500001,13.060947063878016,14.969877999999994,1,14.969877999999994,14.969877999999994,0,9,7,True,True,2,True,False,True,1,15,8300,15.438015000000007,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1983,80,457,91.4,1899,474.75,33415.840000000004,355692.6875,457,1460,351.293574,0.17928100000000313,0.019920111111111458,0.0010265729558770302,0.07993299999998271,0,0,0,0,5,4,True,True,0,False,False,True,1,8,2356,0.17877700000002505,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,206.52.21.224,TCP,1982,80,590,28.095238095238095,38656,1246.967741935484,15786.84807256236,241576.48283038498,590,1460,351.284946,5.618088,0.10804015384615386,0.2871799096054034,3.0511490000000094,0,0,0,0,21,31,True,True,2,True,False,True,3,20,20906,2.5125889999999913,2,8,4,11680,5840,0.0037439999999833162,0.0018749999999840838,2.0,2.0,4,5840,0.0018689999999992324,2,0.15384615384615385
131.243.140.73,208.166.54.108,TCP,1981,80,784,112.0,4845,807.5,75264.0,371156.25,784,1460,351.276202,0.1664119999999798,0.012800923076921523,0.00037696272499377714,0.049331999999992604,0,0,0,0,7,6,True,True,2,True,False,True,1,11,6279,0.14491199999997662,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1979,80,460,115.0,1112,370.6666666666667,39675.0,274787.5555555555,460,1112,351.107305,0.2100030000000288,0.030000428571432685,0.001030844228816161,0.0791969999999651,0,0,0,0,4,3,True,True,0,False,False,True,1,7,1572,0.2100030000000288,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1978,80,913,182.6,1362,340.5,50016.64,213622.25,459,1123,351.044348,0.2478439999999864,0.02753822222222071,0.0014159311092838752,0.0831929999999943,0,0,0,0,5,4,True,True,0,False,False,True,1,9,3857,0.2478439999999864,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.154,205.115.47.208,TCP,2393,80,378,23.625,29391,1277.8695652173913,8372.109375,113193.76559546334,378,1380,350.94228,1.0735970000000066,0.027528128205128375,0.0018220211162658802,0.10030199999999923,0,0,0,0,16,23,True,True,0,False,False,True,1,37,44949,1.0723990000000185,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.154,205.115.47.208,TCP,2392,80,1138,75.86666666666666,22756,1197.6842105263158,23023.582222222223,180304.63711911347,381,1380,350.94203,0.8141370000000165,0.023945205882353427,0.0017438608449280315,0.12455899999997655,0,0,0,0,15,19,True,True,0,False,False,True,2,17,16941,0.48569200000002866,1,4,4,5520,5520,0.0016279999999824213,0.0016279999999824213,2.0,2.0,4,5520,0.0016279999999824213,2,0.11764705882352941
131.243.140.86,198.129.88.139,TCP,524,1064,1,1.0,0,0.0,0.0,0.0,1,0,350.928039,0.0002369999999700667,0.00011849999998503336,1.4042249996452905e-08,0.0002369999999700667,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0002369999999700667,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1977,80,455,113.75,1048,349.3333333333333,38817.1875,244067.55555555556,455,1048,350.879819,0.16327499999999873,0.023324999999999818,0.0012626706177135986,0.079687999999976,0,0,0,0,4,3,True,True,0,False,False,True,1,7,1503,0.16327499999999873,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.105,131.243.103.118,TCP,524,2866,1,1.0,0,0.0,0.0,0.0,1,0,350.781132,0.0004900000000134241,0.00024500000000671207,6.002500000328892e-08,0.0004900000000134241,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0004900000000134241,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1974,80,1371,228.5,2151,358.5,52218.58333333333,196245.25,462,1054,350.695181,0.41087500000003274,0.034239583333336064,0.0012443281879103258,0.08030700000000479,0,0,0,0,6,6,True,True,0,False,False,True,1,12,5485,0.41087500000003274,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1973,80,458,91.6,2533,633.25,33562.240000000005,419726.6875,458,1460,350.669321,0.20649899999995114,0.022944333333327904,0.0011092504491110214,0.08118899999999485,0,0,0,0,5,4,True,True,0,False,False,True,1,8,2991,0.2061249999999859,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,208.166.54.108,TCP,1972,80,724,144.8,959,319.6666666666667,83868.15999999999,109306.88888888886,724,775,350.667324,0.48982599999999366,0.06122824999999921,0.015265185695189316,0.3842660000000251,0,0,0,0,5,3,True,True,2,True,False,True,1,7,1867,0.10555999999996857,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.105,128.3.255.75,TCP,524,1037,193,7.72,828,59.142857142857146,63.321600000000004,594.4081632653056,16,75,350.616853,55.963554999999985,1.4349629487179483,77.81255584069523,55.81203000000005,1,55.81203000000005,55.81203000000005,0,25,14,False,False,0,False,False,True,1,39,1773,55.963554999999985,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1971,80,458,91.6,1611,537.0,33562.240000000005,429764.6666666666,458,1460,350.518788,0.1746440000000007,0.021830500000000086,0.0011507672215013624,0.08156300000001693,0,0,0,0,5,3,True,True,0,False,False,True,1,7,3529,0.1738950000000159,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.100,128.3.164.15,TCP,32907,993,313,52.166666666666664,908,227.0,3788.805555555556,64331.5,182,666,350.510794,0.3456639999999993,0.03456639999999993,0.002493581201640325,0.1322940000000017,0,0,0,0,6,4,False,False,0,False,False,True,1,10,2196,0.3456639999999993,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1970,80,458,91.6,2453,613.25,33562.240000000005,403336.6875,458,1460,350.503672,0.16503199999999651,0.0183368888888885,0.0010694449578763396,0.07956400000000485,0,0,0,0,5,4,True,True,0,False,False,True,1,8,2911,0.164024999999981,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.214,131.243.103.96,TCP,524,1199,1,1.0,0,0.0,0.0,0.0,1,0,350.452828,0.00036199999999553256,0.00018099999999776628,3.276099999919139e-08,0.00036199999999553256,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00036199999999553256,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.160.132,131.243.142.81,TCP,1521,1610,10,10.0,0,0.0,0.0,0.0,10,0,350.322916,0.15465299999999615,0.07732649999999808,0.0059793876022497024,0.15465299999999615,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.15465299999999615,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1969,80,459,91.8,1950,650.0,33708.96,368066.6666666666,459,1460,350.299053,0.20299499999998716,0.025374374999998395,0.0011663939094840696,0.08093800000000329,0,0,0,0,5,3,True,True,0,False,False,True,1,7,3869,0.16376999999999953,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1968,80,922,153.66666666666666,3721,930.25,47227.22222222223,313105.1875,462,1460,350.261573,0.25321700000000646,0.025321700000000648,0.0013180194566097842,0.08094299999999066,0,0,0,0,6,4,True,True,0,False,False,True,1,9,7579,0.24934999999999263,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.212,TCP,1967,80,914,114.25,454,90.8,39175.1875,12367.36,465,228,350.228215,21.674815000000024,1.6672934615384634,16.815444108719273,15.126157999999975,2,20.11575099999999,10.057875499999994,24.896038305649135,8,5,True,True,2,True,False,True,1,12,1594,16.68522200000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,207.245.43.126,TCP,1966,80,518,74.0,7034,1004.8571428571429,32856.0,411981.55102040817,518,1460,350.134784,61.76702999999998,4.411930714285712,249.0100537231255,61.307322,1,61.307322,61.307322,3758.5877308116837,7,7,True,True,0,False,False,True,2,5,4114,0.30341599999997015,1,4,4,4380,4380,0.0021229999999832216,0.0021229999999832216,2.0,2.0,4,4380,0.0021229999999832216,2,0.2857142857142857
131.243.140.105,128.3.255.28,TCP,524,1035,1,1.0,0,0.0,0.0,0.0,1,0,350.122654,0.0002369999999700667,0.00011849999998503336,1.4042249996452905e-08,0.0002369999999700667,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0002369999999700667,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.212,TCP,1964,80,1281,106.75,7363,736.3,34690.6875,413970.41000000003,475,1460,349.581612,22.321413000000007,1.0146096818181822,11.24091905902712,15.636845999999991,2,20.618421000000012,10.309210500000006,24.816089480625205,12,10,True,True,2,True,False,True,2,13,5892,17.152199999999993,1,4,4,4380,4380,0.021733000000040192,0.021733000000040192,2.0,2.0,4,4380,0.021733000000040192,2,0.18181818181818182
131.243.140.73,218.20.118.204,TCP,1963,80,452,56.5,7300,1042.857142857143,22345.75,435020.4081632653,452,1460,349.299536,0.2517159999999876,0.01678106666666584,0.0009942738063294216,0.08006900000003725,0,0,0,0,8,7,True,True,0,False,False,True,1,13,9212,0.25159200000001647,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.73,218.20.118.204,TCP,1962,80,837,46.5,27942,1214.8695652173913,17471.36111111111,267411.24385633296,458,1460,348.804582,1.4686110000000099,0.03581978048780512,0.0074725028804156915,0.5145620000000122,0,0,0,0,18,23,True,True,0,False,False,False,2,17,14940,0.8349789999999757,3,18,7,14898,9113,0.0027600000000234104,0.0012560000000121363,1.6666666666666667,1.2222222222222223,4,5785,0.0004990000000475447,2,0.43902439024390244
131.243.140.105,128.3.147.76,TCP,524,1782,1,1.0,0,0.0,0.0,0.0,1,0,348.475032,0.002241000000026361,0.0011205000000131804,1.2555202500295372e-06,0.002241000000026361,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.002241000000026361,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,131.243.202.77,TCP,524,1104,1,1.0,0,0.0,0.0,0.0,1,0,348.303017,0.016728999999997995,0.008364499999998998,6.996486024998324e-05,0.016728999999997995,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.016728999999997995,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,128.3.255.214,TCP,524,3455,1,1.0,0,0.0,0.0,0.0,1,0,348.303012,0.00011200000000144428,5.600000000072214e-05,3.1360000000808796e-09,0.00011200000000144428,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00011200000000144428,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.170,218.221.198.90,TCP,1056,80,423,84.6,176,58.666666666666664,28628.640000000003,6883.555555555557,423,176,348.056786,66.95476500000001,8.369345625000001,486.3459746095307,66.71653400000002,1,66.71653400000002,66.71653400000002,4451.09590897316,5,3,True,True,0,False,False,True,1,7,599,0.23823099999998476,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.105,128.3.147.166,TCP,524,1989,1,1.0,0,0.0,0.0,0.0,1,0,347.980583,0.0008679999999685606,0.0004339999999842803,1.883559999863553e-07,0.0008679999999685606,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0008679999999685606,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.170,218.221.198.90,TCP,1055,80,736,81.77777777777777,7991,799.1,23408.617283950618,323583.68999999994,371,1260,347.790831,67.22071399999999,3.537932315789473,222.45647519247152,66.81646799999999,1,66.81646799999999,66.81646799999999,4464.440395995022,9,10,True,True,0,False,False,True,3,5,1260,0.36976900000001933,2,8,4,7737,3957,0.0036229999999477513,0.003115999999977248,2.0,2.0,4,3780,0.003115999999977248,2,0.42105263157894735
131.243.140.105,128.3.255.214,TCP,524,3454,1,1.0,0,0.0,0.0,0.0,1,0,347.651533,0.00023700000002691013,0.00011850000001345506,1.404225000318885e-08,0.00023700000002691013,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00023700000002691013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.170,56.81.30.187,TCP,1051,80,594,118.8,190,95.0,56453.759999999995,9025.0,594,190,347.071386,0.16452499999996917,0.023503571428567023,0.0012444855651008357,0.07971199999997225,0,0,0,0,5,2,True,True,2,True,False,True,1,6,974,0.16140699999999697,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.170.122,131.243.140.86,TCP,1487,80,0,0.0,0,0,0.0,0,0,0,346.779809,9.031745,3.010581666666667,6.070443707436256,6.035071000000016,1,6.035071000000016,6.035071000000016,36.422081975041195,3,0,True,False,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.154,207.245.43.127,TCP,2389,80,385,22.647058823529413,37969,1309.2758620689656,8206.228373702423,196889.16527942894,385,1460,346.433052,0.932785000000024,0.020277934782609218,0.0023843244820178967,0.1543720000000235,0,0,0,0,17,29,True,True,0,False,False,True,3,27,32129,0.30741599999998925,2,8,4,10220,5840,0.012616999999977452,0.010867999999959466,2.0,2.0,4,4380,0.010867999999959466,2,0.17391304347826086
131.243.143.148,216.100.140.28,TCP,2699,80,367,52.42857142857143,136,34.0,16492.530612244896,3140.5,367,131,346.293235,5.485911000000044,0.4987191818181858,1.2161334017070775,3.877892000000031,0,0,0,0,7,4,True,True,2,True,False,True,1,10,639,4.486274000000037,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.154,128.3.164.15,TCP,2262,993,4362,27.78343949044586,174957,883.6212121212121,1079.0613818004786,351098.54843893484,182,1380,345.88936,211.86418700000002,0.5968005267605634,35.71902625055985,109.10922,7,174.38011400000016,24.91144485714288,12731.130516788717,157,198,False,False,0,False,False,True,19,53,29423,134.79195700000002,25,147,15,117170,17297,12.276834999999892,4.772465000000011,1.64,1.6802721088435375,7,8278,0.0006250000000136424,2,0.4140845070422535
131.243.142.214,128.3.19.169,TCP,524,1041,1,1.0,0,0.0,0.0,0.0,1,0,345.839761,0.0006229999999618485,0.00031149999998092426,9.703224998811581e-08,0.0006229999999618485,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0006229999999618485,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.192,128.3.2.67,TCP,1214,80,749,25.82758620689655,58860,1131.923076923077,9474.763376932224,180364.53254437866,457,1380,345.726211,120.506033,1.4877288024691357,109.33768513343014,90.18573499999997,2,120.22133199999996,60.11066599999998,8133.466797490219,29,52,True,True,2,True,False,True,11,5,5103,30.03848800000003,11,52,10,55818,11600,0.17957100000006676,0.16789800000003652,1.9090909090909092,1.8846153846153846,4,2902,0.16789800000003652,2,0.6419753086419753
131.243.140.212,143.8.24.112,TCP,1261,80,1882,171.0909090909091,14291,1099.3076923076924,78381.90082644628,323672.21301775146,675,1460,345.035625,1.010514999999998,0.042104791666666586,0.0027293869670827237,0.15176400000001422,0,0,0,0,11,13,True,True,0,False,False,True,1,24,25112,1.010514999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.183,56.173.106.167,TCP,3076,80,1156,128.44444444444446,5616,561.6,58254.91358024691,374488.44,626,1430,344.650359,69.94381500000003,3.681253421052633,190.7785860470117,61.88896599999998,2,69.08918999999997,34.54459499999999,3882.0873381993297,9,10,True,True,0,False,False,True,1,18,8207,8.054849000000047,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128.3.164.248,131.243.141.82,TCP,58832,113,0,0.0,0,0.0,0.0,0.0,0,0,344.614119,0.0006369999999833453,0.00031849999999167267,1.0144224999469549e-07,0.0006369999999833453,0,0,0,0,1,1,True,False,0,False,False,True,1,2,0,0.0006369999999833453,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.105,131.243.87.199,TCP,524,3012,1,1.0,0,0.0,0.0,0.0,1,0,344.356046,0.0004900000000134241,0.00024500000000671207,6.002500000328892e-08,0.0004900000000134241,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0004900000000134241,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.105,128.3.19.169,TCP,524,1038,1,1.0,0,0.0,0.0,0.0,1,0,344.356039,0.0002389999999650172,0.0001194999999825086,1.4280249995819555e-08,0.0002389999999650172,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0002389999999650172,0,0,0,0,0,0,0,0,0,0,0,0,1,0
