SPort,DPort,Time,Size,Flag,Dir
58496,443,1610033384.5530908,1490,PA,Backward
48584,443,1610033384.5540676,1490,PA,Backward
48584,443,1610033384.5540676,40,A,Forward
58496,443,1610033384.5540676,40,A,Forward
48584,443,1610033384.5540676,1490,PA,Backward
48584,443,1610033384.5550447,40,A,Forward
58496,443,1610033384.5550447,1490,PA,Backward
58496,443,1610033384.55602,40,A,Forward
58496,443,1610033384.55602,1490,PA,Backward
58496,443,1610033384.55602,40,A,Forward
48584,443,1610033384.5569954,1490,PA,Backward
48584,443,1610033384.5569954,40,A,Forward
48584,443,1610033384.5569954,1490,PA,Backward
48584,443,1610033384.5579717,40,A,Forward
48584,443,1610033384.5579717,2940,PA,Backward
48584,443,1610033384.5579717,40,A,Forward
58496,443,1610033384.5589476,4390,PA,Backward
58496,443,1610033384.5589476,40,A,Forward
58496,443,1610033384.5594845,1490,PA,Backward
58496,443,1610033384.5594845,40,A,Forward
48584,443,1610033384.5594845,2940,PA,Backward
48584,443,1610033384.5604327,40,A,Forward
48584,443,1610033384.5604327,1490,PA,Backward
48584,443,1610033384.5614061,40,A,Forward
58496,443,1610033384.5614061,2940,PA,Backward
48584,443,1610033384.5623853,1490,PA,Backward
48584,443,1610033384.5623853,40,A,Forward
58496,443,1610033384.5623853,1490,PA,Backward
58496,443,1610033384.5633624,1490,PA,Backward
48584,443,1610033384.5633624,2940,PA,Backward
48584,443,1610033384.5643375,40,A,Forward
58496,443,1610033384.5643375,1490,PA,Backward
58496,443,1610033384.5643375,1490,PA,Backward
48584,443,1610033384.565313,1490,PA,Backward
48584,443,1610033384.565313,40,A,Forward
48584,443,1610033384.565313,1490,PA,Backward
48584,443,1610033384.565313,40,A,Forward
48584,443,1610033384.5662916,1490,PA,Backward
48584,443,1610033384.5662916,40,A,Forward
48584,443,1610033384.5662916,1490,PA,Backward
48584,443,1610033384.567269,40,A,Forward
58496,443,1610033384.567269,1490,PA,Backward
48584,443,1610033384.567269,1490,PA,Backward
48584,443,1610033384.568242,40,A,Forward
58496,443,1610033384.568242,1490,PA,Backward
48584,443,1610033384.568242,1490,PA,Backward
48584,443,1610033384.5692496,40,A,Forward
58496,443,1610033384.5692496,1490,PA,Backward
58496,443,1610033384.5692496,1490,PA,Backward
48584,443,1610033384.5701995,1490,PA,Backward
48584,443,1610033384.5701995,40,A,Forward
48584,443,1610033384.5701995,1490,PA,Backward
48584,443,1610033384.5711772,40,A,Forward
58496,443,1610033384.5711772,40,A,Forward
58496,443,1610033384.5711772,1490,PA,Backward
58496,443,1610033384.5721521,40,A,Forward
58496,443,1610033384.5721521,1490,PA,Backward
58496,443,1610033384.5721521,40,A,Forward
58496,443,1610033384.5731277,1490,PA,Backward
58496,443,1610033384.5731277,40,A,Forward
58496,443,1610033384.5731277,1490,PA,Backward
58496,443,1610033384.5741062,40,A,Forward
48584,443,1610033384.5741062,1179,PA,Backward
58496,443,1610033384.5741062,4390,PA,Backward
58496,443,1610033384.575081,40,A,Forward
58496,443,1610033384.575081,1490,PA,Backward
58496,443,1610033384.575081,40,A,Forward
58496,443,1610033384.5760562,1490,PA,Backward
58496,443,1610033384.5760562,13090,PA,Backward
58496,443,1610033384.577033,1490,PA,Backward
58496,443,1610033384.577033,1490,PA,Backward
58496,443,1610033384.577033,1490,PA,Backward
58496,443,1610033384.5780087,40,A,Forward
58496,443,1610033384.5780087,1490,PA,Backward
58496,443,1610033384.5780087,40,A,Forward
41018,443,1610033384.5789852,102,PA,Backward
41018,443,1610033384.5789852,40,A,Forward
58496,443,1610033384.5789852,7290,PA,Backward
58496,443,1610033384.5799615,40,A,Forward
41018,443,1610033384.5799615,71,PA,Forward
41018,443,1610033384.5799615,40,A,Backward
58496,443,1610033384.5809371,1490,PA,Backward
58496,443,1610033384.5809371,40,A,Forward
58496,443,1610033384.5809371,1490,PA,Backward
58496,443,1610033384.5819144,40,A,Forward
58496,443,1610033384.5819144,1490,PA,Backward
58496,443,1610033384.5819144,40,A,Forward
58496,443,1610033384.5828905,1490,PA,Backward
58496,443,1610033384.5828905,40,A,Forward
41018,443,1610033384.5828905,71,PA,Backward
41018,443,1610033384.5838675,40,A,Forward
41018,443,1610033384.5838675,2940,PA,Backward
41018,443,1610033384.5838675,40,A,Forward
58496,443,1610033384.5848684,4390,PA,Backward
58496,443,1610033384.5848684,40,A,Forward
58496,443,1610033384.5848684,1490,PA,Backward
58496,443,1610033384.5858207,40,A,Forward
41018,443,1610033384.5858207,1490,PA,Backward
41018,443,1610033384.5858207,40,A,Forward
41018,443,1610033384.5867968,1490,PA,Backward
41018,443,1610033384.5867968,40,A,Forward
41018,443,1610033384.5867968,1490,PA,Backward
41018,443,1610033384.587772,40,A,Forward
41018,443,1610033384.587772,1490,PA,Backward
41018,443,1610033384.587772,40,A,Forward
58496,443,1610033384.5887501,1490,PA,Backward
58496,443,1610033384.5892632,40,A,Forward
58496,443,1610033384.5892935,1490,PA,Backward
58496,443,1610033384.5892935,40,A,Forward
41018,443,1610033384.5892935,1490,PA,Backward
41018,443,1610033384.590254,40,A,Forward
41018,443,1610033384.590254,1490,PA,Backward
41018,443,1610033384.591221,40,A,Forward
58496,443,1610033384.591221,1490,PA,Backward
58496,443,1610033384.591221,40,A,Forward
58496,443,1610033384.591221,1490,PA,Backward
58496,443,1610033384.5921957,40,A,Forward
41018,443,1610033384.5921957,1490,PA,Backward
41018,443,1610033384.5921957,40,A,Forward
41018,443,1610033384.593173,1490,PA,Backward
41018,443,1610033384.593173,40,A,Forward
41018,443,1610033384.593173,1792,PA,Backward
58496,443,1610033384.5941498,4390,PA,Backward
58496,443,1610033384.5941498,40,A,Forward
41018,443,1610033384.5941498,40,A,Forward
58496,443,1610033384.5951316,1490,PA,Backward
58496,443,1610033384.5951316,40,A,Forward
48584,443,1610033384.5951316,121,PA,Forward
48584,443,1610033384.5961025,40,A,Backward
58496,443,1610033384.5961025,1490,PA,Backward
58496,443,1610033384.5961025,40,A,Forward
58496,443,1610033384.5970776,1490,PA,Backward
58496,443,1610033384.5970776,40,A,Forward
58496,443,1610033384.5970776,4390,PA,Backward
58496,443,1610033384.5980544,40,A,Forward
58496,443,1610033384.5980544,2940,PA,Backward
58496,443,1610033384.5980544,40,A,Forward
48584,443,1610033384.5990322,119,PA,Forward
58496,443,1610033384.5990322,1490,PA,Backward
58496,443,1610033384.599545,40,A,Forward
48584,443,1610033384.599545,40,A,Backward
58496,443,1610033384.599545,1490,PA,Backward
58496,443,1610033384.6005151,40,A,Forward
58496,443,1610033384.6005151,1490,PA,Backward
58496,443,1610033384.601496,40,A,Forward
58496,443,1610033384.601496,1490,PA,Backward
58496,443,1610033384.601496,40,A,Forward
58496,443,1610033384.6034434,1490,PA,Backward
58496,443,1610033384.6034434,40,A,Forward
58496,443,1610033384.6034434,1490,PA,Backward
58496,443,1610033384.6044214,40,A,Forward
58496,443,1610033384.6044214,1490,PA,Backward
58496,443,1610033384.6053982,40,A,Forward
58496,443,1610033384.6063735,1490,PA,Backward
58496,443,1610033384.6063735,40,A,Forward
58496,443,1610033384.6063735,1490,PA,Backward
58496,443,1610033384.6073508,40,A,Forward
58496,443,1610033384.6073508,2940,PA,Backward
58496,443,1610033384.6073508,2940,PA,Backward
58496,443,1610033384.6083257,40,A,Forward
58496,443,1610033384.6083257,1490,PA,Backward
58496,443,1610033384.6083257,40,A,Forward
58496,443,1610033384.6093128,1490,PA,Backward
58496,443,1610033384.6093128,40,A,Forward
58496,443,1610033384.6093128,1490,PA,Backward
58496,443,1610033384.6102836,40,A,Forward
58496,443,1610033384.6102836,1490,PA,Backward
58496,443,1610033384.6112595,40,A,Forward
58496,443,1610033384.6112595,1490,PA,Backward
58496,443,1610033384.6112595,40,A,Forward
58496,443,1610033384.6122363,1490,PA,Backward
58496,443,1610033384.6122363,40,A,Forward
58496,443,1610033384.6122363,1490,PA,Backward
58496,443,1610033384.6132128,40,A,Forward
58496,443,1610033384.6132128,1490,PA,Backward
58496,443,1610033384.6132128,40,A,Forward
58496,443,1610033384.614188,1490,PA,Backward
58496,443,1610033384.614188,40,A,Forward
58496,443,1610033384.614188,1490,PA,Backward
58496,443,1610033384.6151652,40,A,Forward
58496,443,1610033384.6151652,1490,PA,Backward
58496,443,1610033384.6151652,40,A,Forward
58496,443,1610033384.6161406,1490,PA,Backward
58496,443,1610033384.6161406,40,A,Forward
58496,443,1610033384.6161406,2940,PA,Backward
58496,443,1610033384.6171167,40,A,Forward
58496,443,1610033384.6171167,1490,PA,Backward
58496,443,1610033384.6171167,40,A,Forward
58496,443,1610033384.6171167,2940,PA,Backward
58496,443,1610033384.6180928,40,A,Forward
58496,443,1610033384.6180928,1490,PA,Backward
58496,443,1610033384.6180928,40,A,Forward
58496,443,1610033384.6190698,1490,PA,Backward
58496,443,1610033384.6190698,40,A,Forward
58496,443,1610033384.6196206,2940,PA,Backward
58496,443,1610033384.6196206,40,A,Forward
58496,443,1610033384.6196206,1490,PA,Backward
58496,443,1610033384.6205523,40,A,Forward
58496,443,1610033384.6205523,1490,PA,Backward
58496,443,1610033384.6215286,40,A,Forward
58496,443,1610033384.6215286,1490,PA,Backward
58496,443,1610033384.6215286,40,A,Forward
58496,443,1610033384.6225054,2940,PA,Backward
58496,443,1610033384.6225054,40,A,Forward
58496,443,1610033384.6225054,2940,PA,Backward
58496,443,1610033384.6234806,40,A,Forward
58496,443,1610033384.6234806,1490,PA,Backward
58496,443,1610033384.6234806,40,A,Forward
58496,443,1610033384.6244578,2940,PA,Backward
58496,443,1610033384.6244578,40,A,Forward
58496,443,1610033384.6244578,7290,PA,Backward
58496,443,1610033384.6254368,40,A,Forward
48584,443,1610033384.6254368,244,PA,Forward
48584,443,1610033384.6254368,40,A,Backward
58496,443,1610033384.62641,5840,PA,Backward
58496,443,1610033384.62641,40,A,Forward
58496,443,1610033384.62641,4390,PA,Backward
58496,443,1610033384.6273873,40,A,Forward
58496,443,1610033384.6273873,1490,PA,Backward
58496,443,1610033384.6273873,40,A,Forward
48584,443,1610033384.628363,137,PA,Forward
48584,443,1610033384.628363,40,A,Backward
58496,443,1610033384.628363,10190,PA,Backward
58496,443,1610033384.6293879,40,A,Forward
35538,443,1610033384.6293879,71,PA,Forward
35538,443,1610033384.6293879,40,FA,Forward
35538,443,1610033384.6303217,40,A,Backward
35538,443,1610033384.6303217,40,A,Backward
58496,443,1610033384.6303217,1490,PA,Backward
58496,443,1610033384.6312985,40,A,Forward
48584,443,1610033384.6322765,1108,PA,Backward
58496,443,1610033384.6322765,8740,PA,Backward
58496,443,1610033384.6332514,40,A,Forward
48584,443,1610033384.6332514,2156,PA,Backward
48584,443,1610033384.6332514,40,A,Forward
58496,443,1610033384.6332514,5840,PA,Backward
58496,443,1610033384.6342285,40,A,Forward
37970,443,1610033384.6342285,104,PA,Forward
48584,443,1610033384.6352036,71,PA,Backward
58496,443,1610033384.6352036,8740,PA,Backward
37970,443,1610033384.6352036,40,A,Backward
58496,443,1610033384.6361804,40,A,Forward
37970,443,1610033384.6361804,210,PA,Forward
37970,443,1610033384.6361804,257,PA,Forward
37970,443,1610033384.637156,40,A,Backward
37970,443,1610033384.637156,40,A,Backward
58496,443,1610033384.637156,8740,PA,Backward
58496,443,1610033384.6381347,40,A,Forward
58496,443,1610033384.6381347,5840,PA,Backward
58496,443,1610033384.6381347,40,A,Forward
58496,443,1610033384.6391096,5840,PA,Backward
58496,443,1610033384.6396434,40,A,Forward
58496,443,1610033384.6396434,2940,PA,Backward
58496,443,1610033384.6396434,40,A,Forward
48584,443,1610033384.6405957,1490,PA,Backward
48584,443,1610033384.6405957,40,A,Forward
58496,443,1610033384.6405957,5720,A,Backward
58496,443,1610033384.6415706,1610,PA,Backward
58496,443,1610033384.6415706,40,A,Forward
48584,443,1610033384.6415706,2940,PA,Backward
48584,443,1610033384.642548,40,A,Forward
48584,443,1610033384.642548,1490,PA,Backward
48584,443,1610033384.642548,40,A,Forward
58496,443,1610033384.6435246,2940,PA,Backward
58496,443,1610033384.6435246,40,A,Forward
48584,443,1610033384.6435246,1490,PA,Backward
48584,443,1610033384.6444998,40,A,Forward
48584,443,1610033384.6444998,1490,PA,Backward
48584,443,1610033384.6444998,40,A,Forward
48584,443,1610033384.6455011,2940,PA,Backward
48584,443,1610033384.6455011,40,A,Forward
58496,443,1610033384.6455011,2940,PA,Backward
58496,443,1610033384.6464522,40,A,Forward
58496,443,1610033384.6464522,1490,PA,Backward
58496,443,1610033384.6464522,40,A,Forward
58496,443,1610033384.6464522,1490,PA,Backward
58496,443,1610033384.6474302,40,A,Forward
48584,443,1610033384.6474302,1490,PA,Backward
48584,443,1610033384.6474302,40,A,Forward
48584,443,1610033384.6484046,1490,PA,Backward
48584,443,1610033384.6484046,40,A,Forward
48584,443,1610033384.6494176,137,PA,Forward
48584,443,1610033384.6494176,40,A,Backward
48584,443,1610033384.6494176,176,PA,Backward
58496,443,1610033384.650362,2940,PA,Backward
58496,443,1610033384.650362,40,A,Forward
58496,443,1610033384.650362,1490,PA,Backward
58496,443,1610033384.6513395,40,A,Forward
58496,443,1610033384.6513395,1490,PA,Backward
58496,443,1610033384.6513395,40,A,Forward
58496,443,1610033384.6523144,1490,PA,Backward
58496,443,1610033384.6523144,40,A,Forward
58496,443,1610033384.6523144,1490,PA,Backward
58496,443,1610033384.6523144,40,A,Forward
58496,443,1610033384.6532915,1490,PA,Backward
58496,443,1610033384.6532915,40,A,Forward
58496,443,1610033384.6532915,1490,PA,Backward
58496,443,1610033384.6542685,1490,PA,Backward
58496,443,1610033384.6542685,40,A,Forward
58496,443,1610033384.6542685,1490,PA,Backward
58496,443,1610033384.6552439,40,A,Forward
48584,443,1610033384.6552439,1490,PA,Backward
48584,443,1610033384.6552439,40,A,Forward
48584,443,1610033384.6562202,1490,PA,Backward
48584,443,1610033384.6562202,40,A,Forward
48584,443,1610033384.6562202,1490,PA,Backward
48584,443,1610033384.6571963,40,A,Forward
48584,443,1610033384.6571963,1490,PA,Backward
48584,443,1610033384.6571963,40,A,Forward
58496,443,1610033384.6581728,1490,PA,Backward
58496,443,1610033384.6581728,40,A,Forward
58496,443,1610033384.6581728,1490,PA,Backward
58496,443,1610033384.6581728,40,A,Forward
48584,443,1610033384.659152,1490,PA,Backward
48584,443,1610033384.6596854,40,A,Forward
48584,443,1610033384.6596854,1490,PA,Backward
48584,443,1610033384.6596854,40,A,Forward
58496,443,1610033384.6606374,1490,PA,Backward
58496,443,1610033384.6606374,40,A,Forward
58496,443,1610033384.6616142,1490,PA,Backward
58496,443,1610033384.6616142,40,A,Forward
48584,443,1610033384.6616142,1490,PA,Backward
48584,443,1610033384.6625922,40,A,Forward
48584,443,1610033384.6625922,1490,PA,Backward
48584,443,1610033384.6625922,40,A,Forward
58496,443,1610033384.663567,1490,PA,Backward
58496,443,1610033384.663567,40,A,Forward
58496,443,1610033384.663567,1490,PA,Backward
58496,443,1610033384.6645436,40,A,Forward
48584,443,1610033384.6645436,1490,PA,Backward
48584,443,1610033384.6645436,40,A,Forward
48584,443,1610033384.6645436,1490,PA,Backward
48584,443,1610033384.6655338,40,A,Forward
58496,443,1610033384.6655338,1490,PA,Backward
58496,443,1610033384.6655338,40,A,Forward
58496,443,1610033384.666496,1490,PA,Backward
58496,443,1610033384.666496,40,A,Forward
58496,443,1610033384.666496,1490,PA,Backward
58496,443,1610033384.6674716,40,A,Forward
58496,443,1610033384.6674716,1490,PA,Backward
58496,443,1610033384.6674716,40,A,Forward
48584,443,1610033384.668448,409,PA,Backward
58496,443,1610033384.668448,1490,PA,Backward
58496,443,1610033384.668448,40,A,Forward
58496,443,1610033384.6694365,1490,PA,Backward
58496,443,1610033384.6694365,40,A,Forward
58496,443,1610033384.6694365,1490,PA,Backward
58496,443,1610033384.6704044,40,A,Forward
58496,443,1610033384.6704044,1490,PA,Backward
58496,443,1610033384.6704044,40,A,Forward
58496,443,1610033384.671381,1490,PA,Backward
58496,443,1610033384.671381,40,A,Forward
58496,443,1610033384.671381,1490,PA,Backward
58496,443,1610033384.6723568,40,A,Forward
48584,443,1610033384.673333,138,PA,Forward
48584,443,1610033384.673333,40,A,Backward
44958,443,1610033384.6743095,104,PA,Forward
44958,443,1610033384.6743095,40,A,Backward
44958,443,1610033384.6743095,210,PA,Forward
44958,443,1610033384.675286,258,PA,Forward
44958,443,1610033384.675286,40,A,Backward
44958,443,1610033384.675286,40,A,Backward
58496,443,1610033384.6762643,1490,PA,Backward
58496,443,1610033384.6762643,40,A,Forward
58496,443,1610033384.6762643,1490,PA,Backward
58496,443,1610033384.6772418,40,A,Forward
58496,443,1610033384.6772418,4390,PA,Backward
58496,443,1610033384.6772418,40,A,Forward
58496,443,1610033384.6782153,1490,PA,Backward
58496,443,1610033384.6782153,40,A,Forward
58496,443,1610033384.6782153,1490,PA,Backward
58496,443,1610033384.679193,40,A,Forward
58496,443,1610033384.679193,1490,PA,Backward
58496,443,1610033384.679193,40,A,Forward
58496,443,1610033384.6801674,4390,PA,Backward
58496,443,1610033384.6801674,40,A,Forward
58496,443,1610033384.6801674,1490,PA,Backward
58496,443,1610033384.6811445,40,A,Forward
58496,443,1610033384.6811445,1490,PA,Backward
58496,443,1610033384.6811445,40,A,Forward
58496,443,1610033384.682121,1490,PA,Backward
58496,443,1610033384.682121,40,A,Forward
58496,443,1610033384.682121,1490,PA,Backward
58496,443,1610033384.6830962,40,A,Forward
58496,443,1610033384.6830962,1490,PA,Backward
58496,443,1610033384.6830962,40,A,Forward
37970,443,1610033384.6830962,102,PA,Backward
37970,443,1610033384.6840732,40,A,Forward
58496,443,1610033384.6840732,1490,PA,Backward
58496,443,1610033384.685049,40,A,Forward
37970,443,1610033384.685049,71,PA,Forward
37970,443,1610033384.685049,40,A,Backward
37970,443,1610033384.6860256,71,PA,Backward
37970,443,1610033384.6860256,40,A,Forward
37970,443,1610033384.6860256,237,PA,Backward
37970,443,1610033384.6860256,40,A,Forward
48584,443,1610033384.687003,137,PA,Forward
37970,443,1610033384.687003,1470,PA,Backward
37970,443,1610033384.687003,40,A,Forward
48584,443,1610033384.6879778,40,A,Backward
37970,443,1610033384.6879778,108,PA,Backward
37970,443,1610033384.6879778,40,A,Forward
37970,443,1610033384.688956,79,PA,Forward
37970,443,1610033384.688956,40,A,Backward
58496,443,1610033384.6894722,1490,PA,Backward
58496,443,1610033384.6894722,40,A,Forward
58496,443,1610033384.6894722,5840,PA,Backward
58496,443,1610033384.6904404,40,A,Forward
58496,443,1610033384.6904404,1490,PA,Backward
58496,443,1610033384.6914148,40,A,Forward
48584,443,1610033384.6914148,137,PA,Forward
48584,443,1610033384.6914148,40,A,Backward
58496,443,1610033384.6923907,1490,PA,Backward
58496,443,1610033384.6923907,40,A,Forward
58496,443,1610033384.6923907,1079,PA,Backward
58496,443,1610033384.693368,40,A,Forward
58496,443,1610033384.693368,405,PA,Forward
58496,443,1610033384.693368,40,A,Backward
35538,443,1610033384.6943448,71,PA,Backward
35538,443,1610033384.6953206,40,R,Forward
35538,443,1610033384.6953206,40,FA,Backward
35538,443,1610033384.6953206,40,R,Forward
35538,443,1610033384.6962974,40,RA,Backward
48584,443,1610033384.6962974,1490,PA,Backward
48584,443,1610033384.6962974,40,A,Forward
48584,443,1610033384.6972747,1490,PA,Backward
48584,443,1610033384.6972747,40,A,Forward
48584,443,1610033384.6972747,1490,PA,Backward
48584,443,1610033384.6982498,40,A,Forward
48584,443,1610033384.6982498,1490,PA,Backward
48584,443,1610033384.6982498,40,A,Forward
48584,443,1610033384.6992865,2940,PA,Backward
48584,443,1610033384.6992865,40,A,Forward
48584,443,1610033384.6992865,1490,PA,Backward
48584,443,1610033384.7002053,40,A,Forward
48584,443,1610033384.7002053,1490,PA,Backward
48584,443,1610033384.7002053,40,A,Forward
48584,443,1610033384.7011847,1490,PA,Backward
48584,443,1610033384.7011847,40,A,Forward
48584,443,1610033384.7011847,1490,PA,Backward
48584,443,1610033384.7021596,40,A,Forward
48584,443,1610033384.7021596,1490,PA,Backward
48584,443,1610033384.7021596,40,A,Forward
48584,443,1610033384.7031367,1490,PA,Backward
48584,443,1610033384.7031367,40,A,Forward
48584,443,1610033384.7031367,1490,PA,Backward
48584,443,1610033384.7031367,40,A,Forward
48584,443,1610033384.7041118,1490,PA,Backward
48584,443,1610033384.7041118,40,A,Forward
48584,443,1610033384.7041118,2940,PA,Backward
48584,443,1610033384.7050908,40,A,Forward
48584,443,1610033384.7050908,2940,PA,Backward
48584,443,1610033384.7060664,40,A,Forward
48584,443,1610033384.7060664,1490,PA,Backward
48584,443,1610033384.7060664,40,A,Forward
48584,443,1610033384.7060664,1490,PA,Backward
48584,443,1610033384.7070415,40,A,Forward
48584,443,1610033384.7070415,137,PA,Forward
48584,443,1610033384.7070415,40,A,Backward
48584,443,1610033384.7080688,1490,PA,Backward
48584,443,1610033384.7080688,40,A,Forward
48584,443,1610033384.7089942,1407,PA,Backward
44958,443,1610033384.7089942,620,PA,Backward
44958,443,1610033384.7089942,40,A,Forward
44958,443,1610033384.7099822,71,PA,Forward
48584,443,1610033384.7099822,1490,PA,Backward
48584,443,1610033384.7099822,40,A,Forward
44958,443,1610033384.7109463,40,A,Backward
48584,443,1610033384.7109463,1490,PA,Backward
48584,443,1610033384.7109463,40,A,Forward
44958,443,1610033384.7119234,71,PA,Backward
44958,443,1610033384.7119234,40,A,Forward
48584,443,1610033384.7119234,1490,PA,Backward
48584,443,1610033384.7128987,40,A,Forward
48584,443,1610033384.7128987,1490,PA,Backward
48584,443,1610033384.7128987,40,A,Forward
48584,443,1610033384.7138755,1490,PA,Backward
48584,443,1610033384.7138755,40,A,Forward
